,label,feature_less,feature_more
38,[1],"[[-0.21076633  2.04872     2.5141344  -0.8700298  -0.621031   -0.6614717
   2.8472013   0.36202434  2.6221833  -0.7441789 ]]","[[ 0.77915215  0.3168465   0.7625098   0.4377537  -0.7209784  -0.74264896
   0.49216145 -0.1459942  -0.7810902   0.27536327 -0.66162556 -0.25019994
   0.64879405 -0.68172145  0.37080994  0.10878949 -0.10806188  0.42872038
  -0.06009278 -0.32981458 -0.2984149  -0.36665198  0.3877492  -0.13459453
   0.1838256   0.6671642   1.0594581  -0.03983967  0.38511288 -2.0776174
   0.1995977   0.6608591  -0.12634248  1.0996432   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
39,[0],"[[-0.84287906  2.0408204   1.5997657  -0.9079882  -1.8315713   1.1259468
   3.0662565  -0.24577415  2.3883858  -1.564233  ]]","[[ 0.842595    0.43140078  0.4999026  -0.46869546 -0.7475393  -0.69352686
   0.16655055 -0.06831702 -0.7558397   0.39960295 -0.21436028 -0.6194203
   0.54075927 -0.7235617   0.6045773   0.1744211  -0.02303651 -0.2503454
  -0.1651693  -0.5083338  -0.5746007  -0.01679214 -0.10297148 -0.1684516
  -0.08038554  0.6581912  -2.1920664  -0.03997984  0.5066904  -1.4600909
  -1.3458271  -1.2625246   2.2963555  -0.5634336   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
40,[2],"[[ 2.329012  -1.0898654  2.8484387  1.206083   2.323644   1.8439825
   1.7848417  2.6486511 -1.9169426 -1.0264425]]","[[-0.15040295  0.47761685 -0.1813549   0.05304549  0.6746976   0.53860116
  -0.10761269 -0.7805356  -0.84302205 -0.78078526 -0.342596   -0.8201317
   0.13466713 -0.5430457   0.48946306 -0.35342735  0.47074178  0.4748251
   0.40392417  0.33914518 -0.7931875   0.15970062  0.8292654  -0.24787796
   0.42565525 -0.03705841  0.5323194  -2.0372784  -1.2383901  -1.8356155
   0.81200427 -0.52643275 -0.5163972  -0.20555952  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
41,[2],"[[ 2.329012  -1.0898654  2.8484387  1.206083   2.323644   1.8439825
   1.7848417  2.6486511 -1.9169426 -1.0264425]]","[[-0.15040295  0.47761685 -0.1813549   0.05304549  0.6746976   0.53860116
  -0.10761269 -0.7805356  -0.84302205 -0.78078526 -0.342596   -0.8201317
   0.13466713 -0.5430457   0.48946306 -0.35342735  0.47074178  0.4748251
   0.40392417  0.33914518 -0.7931875   0.15970062  0.8292654  -0.24787796
   0.42565525 -0.03705841  0.5323194  -2.0372784  -1.2383901  -1.8356155
   0.81200427 -0.52643275 -0.5163972  -0.20555952  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
42,[2],"[[ 2.775469  -2.9625728  1.700946   2.7643106  2.692379   2.2493331
  -0.533337   2.841975  -2.9220102  1.0853006]]","[[-0.5329818  -0.69898546 -0.583952    0.5256016   0.6102939   0.7516424
  -0.6437428  -0.7265814  -0.5747197  -0.7342384  -0.26275164 -0.7039368
  -0.52035475 -0.7579477   0.72210044 -0.0609676  -0.0129262  -0.11404669
   0.500723    0.30835372 -0.18072066  0.3765524   0.7734391  -0.7609607
   0.5734337  -0.6354665   1.355426   -0.44863847  0.544181    0.0031102
   0.9215543  -1.1874309   0.68157876  0.38710654  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
43,[2],"[[ 2.1780002  -0.9067868   2.8750439   1.65484     0.49851254  1.7837663
   2.7619274   1.8685781  -1.024691   -1.2020011 ]]","[[ 0.34253883  0.23559897 -0.05065277 -0.25874525  0.35656002  0.2668213
   0.1633436  -0.88775873 -0.8867444  -0.8011749  -0.21536344 -0.89349943
   0.13566732 -0.81889606  0.47502774 -0.7459158   0.30474603  0.44104373
   0.37485877  0.4202615  -0.64409196  0.18640396  0.74287397 -0.5190057
   0.06310327  0.2639686   0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
44,[3],"[[ 0.6177314  -0.2740086   1.1079198   0.73517245  0.34305876  0.27079618
  -0.14121965  0.43139657 -0.00980272  1.2447213 ]]","[[ 0.34073323  0.06631428 -0.5840743   0.01476051 -0.18158512 -0.24920519
   0.348907   -0.32195103 -0.05640108  0.4013129   0.59082174 -0.36551046
  -0.3282048   0.48476654 -0.16086528  0.5670329  -0.17798147  0.38411838
  -0.78380346 -0.49319836 -0.86577904  0.1693373   0.6111876  -0.18554986
   0.2594191   0.378403    1.077699    0.68425417  0.22680673 -0.6940173
   0.27924576 -2.830672    1.0972128  -0.01823738  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
45,[2],"[[ 2.8879585  -2.5500705   2.2304094   2.4516723   2.9555724   0.47407496
  -0.8889248   3.081846   -2.5743527   0.5012007 ]]","[[-0.09506659 -0.55502903 -0.31286833  0.20771556  0.5392528   0.6481984
  -0.65732217 -0.62154484  0.578766   -0.6724723   0.18093348 -0.6164693
  -0.16245502  0.24448255 -0.10830394 -0.6205284   0.22799274  0.37808582
   0.58214486  0.25086242 -0.5504526   0.5414896   0.72710156 -0.3797475
   0.28096184 -0.10668763  2.422751   -1.0125597  -0.600023   -1.4358842
   1.447237   -0.60869354 -1.2168688  -0.09441261  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
46,[1],"[[-0.33498716  2.4529152   1.8184749  -1.1483305  -1.7799128  -0.9613738
   3.254542   -0.44526637  2.6591113  -1.4045959 ]]","[[ 0.6600493   0.5516521   0.6644693  -0.20688118 -0.8034464  -0.6392886
   0.6015087   0.2879773  -0.8443223   0.24673116 -0.50856894 -0.27167672
   0.77278054 -0.57489496  0.15280545  0.1442872   0.01294318 -0.524378
  -0.07452661 -0.5614004  -0.4570869  -0.03005706 -0.40126145 -0.15830627
   0.36106095  0.6839392   0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
47,[2],"[[ 2.669114  -2.2702055  1.6763747  2.6428895  3.4340112  2.2448955
  -0.0312843  2.3788571 -3.462571   1.46726  ]]","[[-0.6206466  -0.80565834 -0.70245284  0.57067007  0.44064218  0.8522608
  -0.0498843  -0.7032903  -0.7769612  -0.7909804  -0.21792242 -0.71354425
  -0.41084957 -0.7538583   0.72161025 -0.51904356 -0.01831373  0.31037065
   0.34245837  0.7944693  -0.75467664  0.25064638  0.88990164 -0.63027996
   0.55018365 -0.5550594   0.37371004  0.37580457 -0.6136523  -0.42455918
   2.1953473   0.9016352  -0.7347197   0.7132901   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
48,[2],"[[ 1.7099915  -2.4279466   1.8958272   1.9974465   1.5375333   3.800228
   0.18603101  2.353223   -2.6834679  -0.2750619 ]]","[[ 0.03182334  0.2734724  -0.7884699   0.80296373  0.7487354   0.8264545
  -0.2978865  -0.8369106  -0.8104688  -0.8299171  -0.04095944 -0.81820804
  -0.5182648  -0.68322814  0.32296196 -0.70734453  0.71544516  0.31401658
  -0.16988207  0.7246996  -0.82475966  0.6281456   0.61620617  0.41716698
   0.5718576  -0.22106707 -1.8738451   0.04773293  0.38655752  0.29318088
  -1.2133309  -1.2865968   2.2463133   1.0627408   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
49,[3],"[[ 0.3342061  -1.2581458   0.02361669  1.2887461   0.6136695   0.5175861
  -0.8768361   0.07455575 -1.1864295   2.4936223 ]]","[[-0.04645626 -0.09642647 -0.6649685   0.12324314  0.4652503   0.10326966
   0.40045562 -0.52040386 -0.468863   -0.06681915  0.4234284   0.19795063
  -0.50205433 -0.12825009 -0.43251178  0.46001095 -0.00745587  0.4482764
  -0.52985907  0.6951383   0.56151694  0.6766001   0.66021305 -0.04810436
   0.06101735 -0.57238054 -0.37999675  1.5896502   0.50987    -0.9992328
  -0.02367793  0.0928376  -0.09612544  1.2931453   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
50,[2],"[[ 2.4450314  -1.8613997   1.6874987   2.0001223   3.229849    1.5845112
  -0.19487269  2.5401413  -2.8233905   0.63455045]]","[[ 0.0124082  -0.5717391  -0.5965708   0.24992068  0.5425864   0.48468173
  -0.2719776  -0.45385408 -0.45739424 -0.4741131  -0.06362351 -0.53682345
  -0.31954947 -0.03968906  0.6304247  -0.155617    0.24346012  0.4565476
   0.22267747  0.15688887 -0.8240948   0.373303    0.81728226 -0.5335182
   0.33969513 -0.2836092   0.5323194  -2.0372784  -1.2383901  -1.8356155
   0.81200427 -0.52643275 -0.5163972  -0.20555952  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
51,[2],"[[ 2.3554122  -2.1601012   2.0463786   2.13179     1.7558062   2.379206
   0.42175645  2.3647358  -2.6703622  -1.0908653 ]]","[[ 0.14400128  0.41231638 -0.755203    0.7545182   0.75164837  0.74727607
  -0.31650895 -0.7373928  -0.74577147 -0.72628057 -0.0117675  -0.7312087
  -0.3020145  -0.5675945   0.62171173 -0.5850051   0.69898456  0.02819518
  -0.14158273  0.66138095 -0.71689945  0.48467684  0.6171858   0.26593393
   0.3327366  -0.21498796  0.46637484  1.5332288  -1.2023191  -0.3925518
  -1.161041   -1.8865027  -0.4806167   0.9800111   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
52,[2],"[[ 2.782486   -2.7356148   2.3317866   2.5113688   1.9750725   1.8186665
   0.41870102  2.2959936  -2.6317248  -0.05599004]]","[[ 0.01569832  0.42556214 -0.70499843  0.74369097  0.7503978   0.7384135
  -0.53408283 -0.7436178  -0.7433567  -0.7415437   0.00381834 -0.71014583
  -0.55471927 -0.48256972 -0.24103568 -0.5185591   0.7338668   0.39058012
  -0.16765349  0.6576031  -0.6684808   0.6952142   0.66070926  0.156223
   0.5833404  -0.22891928  0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
53,[3],"[[-0.46230924  1.2310989  -0.21111551 -0.24704015  0.42941228 -0.43796942
  -0.34629825 -0.2859759   0.95663464  2.3057082 ]]","[[ 0.5284568  -0.12804845 -0.84568024 -0.022373   -0.43243012 -0.38749632
   0.58760726  0.7035459  -0.71271807  0.5241681   0.77984095 -0.10411163
  -0.21769322 -0.22199135 -0.21189924  0.38573804  0.02923028  0.2627989
  -0.37065858  0.24307805 -0.21763544 -0.04898897 -0.2798134  -0.28840435
   0.11379436  0.48547137  1.0594581  -0.03983967  0.38511288 -2.0776174
   0.1995977   0.6608591  -0.12634248  1.0996432   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
54,[2],"[[ 2.3745785  -1.6819947   0.68893564  1.1899388   1.942416    4.130775
   0.17759593  2.200416   -2.322426   -1.1221404 ]]","[[-2.8901502e-01  6.9631857e-01 -6.3313907e-01  7.5861526e-01
   7.3743618e-01  7.5414908e-01 -6.3872766e-01 -6.9244432e-01
  -7.5849015e-01 -7.5271475e-01 -2.3144202e-02 -7.1552598e-01
  -7.1491694e-01 -7.1110052e-01  6.6923058e-01 -6.5775764e-01
   2.9497296e-01  3.4885794e-01 -2.2722797e-01  6.5952754e-01
  -7.0532995e-01  5.0585544e-01  7.1231306e-01 -3.3755606e-01
   6.5562510e-01  1.1139913e-02 -7.3871401e-04 -3.5952955e-01
   1.0384560e+00  1.8607875e+00 -1.4672275e+00  2.2348888e+00
   6.8914282e-01 -7.5230801e-01  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
55,[3],"[[-0.27298552  1.275611   -0.03988609 -0.2934231   0.69156444 -0.31615475
  -0.04756361 -0.11773577  0.8867481   2.1631312 ]]","[[ 0.42958152 -0.06494177 -0.73097354  0.09959484 -0.2515064  -0.17822093
   0.7205151   0.6417893  -0.76354647  0.42609435  0.5727805  -0.20135279
  -0.14369294 -0.33687302 -0.19258228  0.4753012  -0.01080471  0.36180392
  -0.45468998  0.31423402 -0.32164267 -0.1946279  -0.27400902 -0.3410913
   0.5277417   0.31727505  1.0594581  -0.03983967  0.38511288 -2.0776174
   0.1995977   0.6608591  -0.12634248  1.0996432   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
56,[3],"[[-0.53443325 -0.19670233 -0.43699256  0.73584414 -0.4996375   0.21018696
  -1.3661635  -0.83019996  0.02731524  1.8212439 ]]","[[-0.39722392 -0.33994734 -0.6094914   0.17123735 -0.30557376 -0.118856
   0.62894154 -0.10036616  0.01433805  0.45193502  0.58757484  0.20234889
   0.1256881  -0.01104051  0.12608287  0.60193753 -0.17592777  0.19997905
  -0.5981596  -0.46742693  0.43764433  0.29660267  0.5246479  -0.22848146
   0.04904282 -0.39113608  0.2731235   2.5133078   0.62864137  0.67078996
   0.24293081 -0.5469105   0.9213674   2.6771557   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
57,[0],"[[-0.13787295  1.5822519   2.0291789  -0.39923468 -0.6057799  -0.1145297
   2.2402995   0.30731094  1.5869303  -2.6955652 ]]","[[ 0.5900389  -0.08249086  0.6966197  -0.28306913 -0.61592376 -0.68243265
   0.5424578  -0.5435693   0.25923797  0.37943688 -0.6719922  -0.40440822
   0.44624767 -0.6584943   0.5057027  -0.30980304  0.09067039  0.41570157
  -0.10138601 -0.9191545  -0.85278887 -0.19941112  0.714076   -0.3809296
   0.13022563  0.63474464 -0.72095114  1.5717624  -0.8568398  -0.5762521
   0.05897024  1.8993293  -1.0305648   1.3867193   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
58,[3],"[[ 1.0867014   0.3357131   0.6301645   0.64133924  1.9997025  -0.18795228
   0.13154052  0.6725102  -0.4197395   2.4837816 ]]","[[-0.10654268 -0.24900025 -0.39096648  0.18521614  0.02297701 -0.28453085
   0.12403157 -0.2807587  -0.58768356  0.03540684  0.3570236   0.4563384
   0.16993225 -0.60840327  0.4669366   0.34384137  0.2191057   0.71135116
  -0.35566407  0.0490969  -0.44108945  0.08003939 -0.33120927 -0.14125714
   0.14531827 -0.49611557  2.422751   -1.0125597  -0.600023   -1.4358842
   1.447237   -0.60869354 -1.2168688  -0.09441261  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
59,[1],"[[-0.18215422  1.896418    2.6182048  -0.9687993  -0.8318381  -0.50840354
   2.9094722   0.68446124  2.568613   -0.67064786]]","[[ 0.86034846  0.5123545   0.70196754  0.05661669 -0.5894062  -0.55577576
   0.03530224  0.13940732 -0.9308322   0.17740142 -0.47843212 -0.74716413
   0.5621074  -0.5788963   0.12557234  0.14334744  0.2004272   0.43995786
  -0.02027274  0.14249948 -0.28027996 -0.21012524 -0.27566874  0.00640855
  -0.01376597  0.6252378   1.0594581  -0.03983967  0.38511288 -2.0776174
   0.1995977   0.6608591  -0.12634248  1.0996432   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
60,[3],"[[ 0.25725195  1.0485134  -0.11320522  0.3013259   1.851755   -0.07225761
  -0.07318559 -0.27820456 -0.24160275  2.6963115 ]]","[[-0.21360914 -0.5150482  -0.5590971   0.06386621 -0.554818   -0.5710225
   0.93832505 -0.30287683  0.14151734  0.83011067  0.36463255 -0.32436517
  -0.12312315 -0.3177275   0.42509794  0.59815    -0.05191386  0.07802093
  -0.3450773   0.38607347 -0.17106378  0.12685367  0.45458728 -0.10570587
   0.06376179 -0.01702528  0.5323194  -2.0372784  -1.2383901  -1.8356155
   0.81200427 -0.52643275 -0.5163972  -0.20555952  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
61,[1],"[[-0.6331056   1.4815603   2.7914133  -0.58914155 -0.9885444  -0.95372176
   2.5508382   0.9731431   2.105529   -1.8921041 ]]","[[ 0.7194161   0.13591282  0.617142   -0.09490184 -0.72068244 -0.715955
   0.5666989  -0.4626276   0.03910235  0.1960088  -0.64694184 -0.7075377
   0.44165862 -0.8726666  -0.12359867 -0.41164938  0.1324806   0.09402041
   0.18260486 -0.35404563 -0.23749723 -0.27032924 -0.11266303 -0.17208749
  -0.11440647  0.759554    0.8286672   0.621858   -1.5033605  -1.6773194
  -0.29756784 -0.9175728   0.23787883  1.6603314   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
62,[2],"[[ 2.656495  -2.6540997  1.0045575  2.4356532  2.7111442  2.741179
  -0.4231697  2.363418  -3.1380403  0.7534213]]","[[-0.5329818  -0.69898546 -0.583952    0.5256016   0.6102939   0.7516424
  -0.6437428  -0.7265814  -0.5747197  -0.7342384  -0.26275164 -0.7039368
  -0.52035475 -0.7579477   0.72210044 -0.0609676  -0.0129262  -0.11404669
   0.500723    0.30835372 -0.18072066  0.3765524   0.7734391  -0.7609607
   0.5734337  -0.6354665   0.16878588 -0.28407007  0.74682724  1.210767
   0.8477791   0.0293967   0.30977428 -0.68667513  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
63,[1],"[[ 4.73773420e-01  6.35745049e-01  2.94751740e+00  6.87749207e-01
  -1.24333344e-01 -2.42561102e-03  2.27759290e+00  1.23455691e+00
   8.08808565e-01 -7.79101253e-03]]","[[ 5.2052975e-01 -1.2873119e-02  7.4554420e-01  2.5080413e-01
  -6.0612011e-01 -7.2775978e-01  2.8129530e-01 -6.0638845e-01
   4.7486824e-01  3.6829367e-02 -6.9948214e-01 -7.3058140e-01
  -8.8419475e-02 -7.2185367e-01  7.4140325e-02 -6.5082729e-01
   1.4973548e-01  4.5272586e-01  3.9645386e-01  5.7240379e-01
  -5.5892009e-01 -4.1590523e-02  1.2342482e-01 -4.0419593e-02
   1.1139713e-03  5.2945292e-01 -1.0381769e+00  5.0316137e-01
   5.2495450e-01 -2.2782588e-01  1.1532809e+00 -1.6386862e+00
   4.0930590e-01  1.4358599e-01  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
64,[2],"[[ 2.6336958  -2.7078557   2.3290043   2.5983486   2.1525636   1.535064
   0.28258654  2.4527953  -2.634045   -0.17643857]]","[[ 0.00426891  0.15988263 -0.723266    0.7232723   0.7492221   0.72877437
  -0.39827648 -0.7432508  -0.71705425 -0.7295593   0.04208625 -0.71676725
  -0.6189219  -0.52997506 -0.3341594  -0.5266721   0.7374339   0.295116
  -0.10043124  0.6425488  -0.7126148   0.53304005  0.65761316 -0.23089834
   0.4970247   0.13286468  0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
